textId,content
i_bc102050d015,提到温泉，很多人以为是地球涌出的热水，但即使冷水只要含规定成分也算温泉。温泉颜色从透明到乳白色、蓝色等多种多样，而且，据说根据成分不同可缓解神经痛、皮肤病、高血压等。
i_a2f4cfc0fe95,过去温泉用于治病疗伤，如今多用来换个环境放松。温泉多在自然丰饶之地，边赏绿边泡露天浴，或在宽敞浴池浸泡，令人放松。
i_4cdc86b099fc,温泉胜地为了招揽顾客想尽了办法。例如，有一种名为“日归温泉”的服务，非住宿旅客也可付费使用酒店和旅馆的洗浴设施。还为没有时间住宿的客人提供了“泡澡+午餐”、“泡澡+客房休息”等多种套餐。近年来，专供“日归泡澡”使用的设施也日益增多。
i_bc8962044f44,还有叫“钱汤”的低价公共浴池，过去家里没浴室时兴建，如今数量减少，但“超级钱汤”登场并受追捧。虽比普通钱汤贵，却有多样浴池、按摩、美容，可玩一整天，成为忙碌人群的休憩之所。
i_67ef0f1be616,那张海报是張一心吧。
i_7a25c26c7a6b,是的，新片《朋友》刚上映，票房目前第二，下周有望登顶。
i_021d95dee8fd,他在中国是巨星，在日本也这么火啊。
i_48c6e9cad7d1,没错，他主演的片子，无论动作还是爱情片，都一定大卖。
i_d9c2046b7a7f,中国电影的人气如何？
i_747564803fbb,这一个月上映了三部中国电影，评价都很高。
i_0019f2a84701,那除中国外，哪国电影受欢迎？
i_1d46e29305ce,美国、韩国……对，日本电影人气也在上升。
i_d0a1a54eb415,这么说，并不是因为是外国货才受欢迎？
i_7581ef428f30,对，年轻人似乎不区分日本货和外国货，只要电影或音乐好，他们立刻接受。
i_47531b4f30f7,我觉得中国年轻人也一样。那要怎样才能抓住他们的心呢？
i_946eb627bfd8,嗯……难回答。还是要做出真正好东西吧。
i_4e43d9390ead,真正的好东西？
i_81b8a85170b0,对，现在的年轻人更信同龄人口碑而非电视广告，只要影像、音乐或食物真的好，就会通过口碑扩散。
i_47176b84d8bf,原来如此，非常感谢，很有参考价值。
i_17f98b0a82b9,来到日本的外国人，看到电车等场所里工薪族沉迷阅读漫画的景象都表示惊讶。日本漫画从面向儿童到面向成人，针对不同年龄段群体有着丰富多样的类型。既有描绘公司职员生活、经济议题等仅限成年人能理解的内容的漫画，也有许多面向儿童的漫画同样受到成人喜爱。近年来在中国，《蜡笔小新》《哆啦A梦》《樱桃小丸子》等漫画不仅深受孩子欢迎，也获得了众多成年人的喜爱。
i_5da86a8e3c02,日本的电视动画在海外也享有很高评价。日本首部电视动画是1963年的《铁臂阿童木》。虽然是由漫画改编而成的动画，但其画质与当今水平相比有着天壤之别。此后，随着数字技术的发展，逐渐能够制作出画质精美、生动逼真的影像。《哆啦A梦》《蜡笔小新》等漫画也被改编成电视动画节目，并获得了很高的收视率。
i_a0b5f95c3c91,不久后，运用最尖端数字技术的动画开始登陆电影院银幕，兼具高度娱乐性与艺术性的作品接连问世。
i_eeca952748da,2001年公映的《千与千寻》，以其丰富的想象力与高超的表现力获得了全球高度评价。
i_95a8822839ee,明天就要回国了吧，下次采访是两周后。
i_a72cf79a61ac,是的，这一周承蒙关照了，果真是不实际来一趟有些事情就不知道啊。
i_5c805773769c,怎么说？
i_30f9567f008d,哎呀，我还以为在大阪能听到更多像“おおきに”（谢谢）、“あかん”（不行）之类的大阪方言呢，结果都没怎么听到啊。
i_43ad1cc618a9,说起来还真是啊。说不定是因为我们没去繁华街区的缘故。啊，对了！现在要去南区喝一杯吗？那里能听到满满的大阪腔哦。
i_377b6348f5ef,您的好意我心领了，但今天就不去了。明天一早就要出发。不过下次去东京采访时，请务必叫我一起。
i_3e45743a229d,其实……下个月的采访我没办法同行。
i_82fab57ee1b4,是吗，真遗憾。
i_01adc0dde57b,因为……我下个月要结婚。
i_5219035a550d,真的吗？恭喜恭喜！
i_a51cf04ca384,谢谢您。王哥，如果方便的话，您愿意来参加我的婚礼吗？婚礼在5号举行，正好是您在日本的期间。请务必出席。
i_b8ab89a8dedb,可以吗？那我欣然出席。
i_7bdd4ab76505,太好了，谢谢。
i_6fac92fca694,我才要谢谢您。这是我第一次参加日本的婚礼，对这次东京的采访工作更加期待了。
i_93f061513ccc,中国是一个多民族国家，各民族使用的语言各不相同。同时，中文也并非只有一种，而是存在着相当多的方言。各种方言在发音、语法和词汇方面都存在着巨大差异。
i_14c6925b3e6e,日语同样存在地域差异，包括发音、语法和词汇。
i_fef4702a3284,首先，在发音和声调上就存在差异。例如"はし"这个词，既可以指"筷子"，也可以指"桥"。虽然它还有其他含义，我们暂且以这两种意思为例进行说明。
i_d4ecefae1940,在共通语（东京方言）里，“箸”读高-低，“橋”读低-高。
i_87a01d5ca7a9,①はし（高低）　　②はし（低高）
i_77f1c8a66cd6,而在京都等关西地区，“箸”读成②，“橋”读成①，同一个音型在不同方言里意思相反。
i_dfe0a7fba727,方言的差异有时也会引发这样的误解。譬如，东北地区有一种方言叫「なげる」，意思是“扔掉”。但不懂该方言的人听到“请把这个「なげる」一下”时，会将其理解成“投掷”，结果把垃圾扔回去而惹对方生气的传闻时有所谓。此外，关西地区还有「ほかす」这样的方言，同样表示“扔掉”之意。有人却听错成“保管起来”，把不需要的东西郑重其事地收藏起来——这类趣闻也广为流传。
i_8748f3d30630,如今广播、电视以东京方言为基础的共通语为主，方言区日常也日益渗透共通语。
i_f23586358ef2,课长，打扰您百忙之中实在抱歉，请问方便吗？
i_2b6b9f925a64,嗯，怎么了？
i_e666971d74aa,其实，我有件想郑重拜托您的事……
i_800d61e2398b,怎么了，这么正式？
i_ab02f1c09df9,是的。是关于我的婚宴的事。我想请课长致辞……
i_2b8446abecb5,让我致辞？
i_628cf2080117,是的，恳请您一定答应。
i_2b2306bfd025,嗯……我没什么自信啊。不过既然是你拜托的，我答应。
i_e17a10640dfa,非常感谢。
i_238008a15d34,对了，上海的小李也会来吗？
i_52e90ca09d94,不，他这次项目太忙，实在无法离开中国。
i_0ddef4a07229,是吗，真遗憾。我也很想见小李呢。
i_7224fd7b65b5,是啊。不过正好那时上海分公司的王先生来日本采访，所以他将代为出席。
i_03bcd1370821,那太好了。毕竟上海是你和町子小姐邂逅的回忆之地啊。
i_b53fdba1f70d,世界人口持续增长，而日本人口却开始减少。据2005年统计，世界人口约65亿，比上年增加约7550万人；相比之下，日本人口约1亿2775万，比上年减少约1万人。
i_1be25357fb14,原因之一在于出生儿童数量减少。这种现象被称为“少子化”，预计今后仍将持续。
i_9048434314d5,“少子化”的背景在于人们对于结婚、生育和育儿意识的转变。例如，结婚年龄推迟的“晚婚化”趋势正逐年加剧。女性结婚时的平均年龄在1977年为25.0岁，1992年升至26.0岁，2004年达到27.8岁。随着年龄增长，生育意愿逐渐减弱，反映每位女性生育子女数量的“出生率”持续走低。这种现象与少子化的成因密切相关。
i_cc36020ed72f,此外，因物价上涨、高额税金、住房问题等，越来越多夫妇即使结婚也不生育。主动选择不结婚的人也在增加，“非婚率”随之上升。
i_648c88e105ad,2003年的全年出生数已降至1973年的一半。政府也在努力遏制出生率下滑，但人们的观念难以轻易改变，要见到成效仍需漫长岁月。
i_344f3788af12,后藤老师，好久不见。
i_1b218842b8e7,小王，欢迎欢迎。
i_e0a32b9b59f6,占用您难得的休息日，实在抱歉。
i_2dff3076c5c3,别客气，先请进屋吧。
i_d7f02f30712b,谢谢。那我就打扰了。
i_609340cab46c,这是一点小小心意……
i_487db6853281,哎呀，不用这么破费嘛。
i_d841b8b2270e,不，真的只是一点心意。这是老师您喜欢的福建乌龙茶。
i_f73880857da9,那太好了，我就不客气了。对了，在广告公司工作感觉如何？
i_5782b9fe819a,很有成就感。这次日本采访虽短，但学到很多。
i_49dd885abf2c,太好了。对了，还和大学朋友联系吗？
i_e0a0e66d0c1d,和金子、高桥约好明天晚上一起吃饭。金子在旅行社，高桥在化妆品公司工作。
i_e97d7812b604,老师，我该告辞了。
i_0228086c847e,还早呢，再坐会儿吧。
i_23bf360ec827,不早了，夜色已深。
i_85569da1b939,是吗？那样的话，我也就不能再强求了啊。替我向金子他们问好。
i_524f75d496e2,今天非常感谢，打扰了。
i_6fa51919dc8d,1. 面试是交流的场合，而非诵读文稿的地方。若将志愿动机、自我推介等内容照搬简历原文复述，实为不妥之举。
i_6cb5355a7a1e,2. 进入公司建筑直至离开的整个过程皆视为招聘考核。在前台的沟通方式及等候室内的举止态度均将成为评估内容。
i_9907917e9e20,3. 在面试中，第一印象至关重要。应穿着整洁得体的服装。
i_9907917e9eaa,这是一本为进行求职活动的学生所撰写的指南中的部分内容。
i_dc72565124ac,每年自新学期开始，街上便逐渐出现身着求职套装的学生。所谓求职套装，是指拜访意向企业时穿着的服装，无论男女，均指黑色、深藏青或灰色等素色西装。
i_4af65d1a77b0,即便说就业冰河期已经过去，也并非就能轻易进入心仪的公司。日本年轻人中受欢迎的行业包括银行、出版社、汽车制造商等，但最终能进入自己理想企业的只是极少数人。
i_488f9e1eafe6,求职活动首先从选择心仪的公司开始。通过浏览公司官网或实地拜访企业进行招聘考试报名，如今亦可直接通过电脑完成申请。
i_e081a8abf1d5,必须通过初试、复试、第三次考试等多轮考核，面试也往往不止一轮，通常需经历两到三次。唯有通过这些层层筛选才能获得录用通知。学生们为了能进入心仪企业，无不从尽早阶段就开始投入求职准备。
i_97f7c6bb0a2c,小王！这边，这边！
i_bfaa3c1f2bb0,嗨，好久不见。金子、高桥，你们都好吗？
i_c9fba96ef465,嗯，小王看起来也没变，和学生时代差不多。
i_b0d512af4da6,对了，这次是因公来日本吧？海外采访真厉害，在做什么广告？
i_e2f7bdf254a1,先别聊，快点菜吧。
i_e9f2532c6fa5,是啊，吃什么呢？
i_dac6c05f090b,请问有什么推荐吗？
i_f02622d9dbd1,这个季节推荐‘水炊锅’。
i_b2af4d11cebe,水炊锅？
i_e9ddbdae4d77,是鸡肉蔬菜锅，很暖胃。
i_d67dc3c72816,好，那来3份水炊锅，再加刺身拼盘、炸章鱼，还有豆腐萝卜沙拉。
i_e1b9dadca2b6,好的，饮品需要什么？
i_921712173903,日本酒鸡尾酒！？
i_19b3631ab7c2,对啊，现在很流行，配日料、中餐、法餐都行，就来日本酒鸡尾酒吧。
i_2178d41b6c5b,好呀，就这么定！
i_44ff8ed48370,在日本，有各式各样的餐厅，可以品尝到日本菜、中国菜、法国菜、意大利菜等世界各地的美食。
i_0376bcf7e157,根据料理种类，有各式各样的专门店。拉面、汉堡、牛排、意大利面等，种类实在繁多。日式料理的专门店也很多，例如乌冬面、荞麦面、天妇罗、寿司、寿喜烧等，同样丰富多样。
i_275198df75ff,在日本，进入餐厅入座后，通常会提供「湿毛巾」。此外，点餐前会免费送上热茶或冰水。之后可以一边浏览菜单一边点餐。
i_8c7c82a52ec6,日本料理中有一些名称很有趣的菜品。例如，“亲子丼”是将鸡肉和鸡蛋烹制后盖在米饭上的料理。由于鸡肉和鸡蛋是“父母与孩子”的关系，因此得名。此外还有“他人丼”，是用猪肉或牛肉与鸡蛋烹制后盖在米饭上的料理。因为猪肉/牛肉和鸡蛋并非“亲子”关系，而是“陌生人”。
i_00941ded94e9,那么，"狐狸乌冬面"究竟是怎样的料理呢？这绝非加入了狐狸肉的乌冬面，而是在乌冬面上铺放一种名为"油豆腐"的油炸豆腐制品。之所以得此名称，一说因为油豆腐的颜色类似狐狸的毛色，另说因油豆腐是狐狸喜爱的食物。
i_5a0a29fac7a7,拓也先生，町子女士，恭喜二位喜结连理。我是刚刚承蒙介绍的JC企划上海分公司的王风。目前正与新郎拓也先生共同从事日本酒在中国的销售工作。我于两年前入职，而拓也先生此前已在上海分公司任职。听闻拓也先生与町子女士在上海分公司作为同事相遇，并在上海相知相恋。中国有句古语叫'白头偕老'，寓意'执子之手，与子偕老'。相信二位定能成为如这句祝福般幸福美满的夫妻。拓也先生，町子女士，衷心祝愿你们百年好合！
i_954e57c85d21,小王，感谢你的致辞。
i_3c6c67f82c94,有点紧张，讲得不好，请见谅。
i_92eb1fa6f35b,哪里，我很感动，听着就想起在上海的日子。小李还好吗？
i_1ce184b695a5,我会转告小李这场精彩的婚宴。山田先生，祝幸福，这次采访多蒙关照。
i_22aa8e94e953,一定让‘金星’项目成功，期待你的活跃表现。
i_bc80dfa80bb3,我会努力的，祝身体健康。
i_1585df8b8495,那么，改日再见。
i_4189fd19488c,日本婚礼的形式多种多样。其中较为常见的大致可分为：在神社举行的"神前式婚礼"、在教堂举办的"基督教式婚礼"，以及在亲友面前举行的"人前式婚礼"。
i_30510367fd2c,即便选择基督教式婚礼，也未必意味着是基督徒。很多人只是出于"想穿婚纱""喜欢教堂仪式"等个人喜好来决定婚礼形式，真正因宗教信仰而选择的人反而是少数。由于酒店或婚庆场馆大多设有仪式场地，实际前往神社或教堂举行仪式的人并不多。此外，选择在海外举办婚礼的人也日益增多。
i_cc9d3a747fca,下图是某个出版社对首都圈400对夫妻进行问卷调查的结果汇总。由此可以看出，婚礼形式正随着时代发生变化。1994年"基督教式婚礼"占56.6%，"神前式婚礼"为5.4%；而到2005年，这两项分别增至74.7%和12.6%。另一方面，传统婚礼形式"神前式婚礼"在2005年已减少至1994年的三分之一。由此可见，人们对婚礼的观念正随着时代不断变迁。
i_1fc5c4a6c8d1,婚礼结束后通常会有婚宴。婚宴是邀请亲友、同事等参加的宴会。以往婚宴场地约四分之三都集中在酒店和婚庆会馆，最近选择餐厅等场所举办的人也越来越多。
i_fe59380dc064,以上就是网站上“探索‘金星’的故乡”栏目拟收录的报道示例。
i_3183afaa6e1d,太棒了。这绝非恭维，真的很有意思。果然还是王先生您厉害。
i_626b78e39ff3,谢谢您。不过，仍然存在很多不足之处。此外，我还有一个其他的建议……就是这个。这是使用龙虎酒造在日本销售的“金星”调制的鸡尾酒。我在日本看到年轻人饮用这款鸡尾酒，它似乎相当受欢迎。
i_33c115b17bef,嗯，确实如此。不过，那仅限于日本国内的情况。
i_74d36f70c0d7,在中国是否也可以将这款鸡尾酒与“金星”一同推广销售呢？作为市场策略之一，我们可以将年轻人作为目标群体。
i_6444e7cea349,以年轻人为目标群体？
i_91dc87a10bfd,是的。在大城市的高级酒店或繁华街区，有年轻人聚集的酒吧。如果在这些酒吧开展“金星”鸡尾酒的试饮活动，您觉得如何？年轻人对流行趋势非常敏感。若这款鸡尾酒在年轻群体中受到欢迎，想必也能带动“金星”的销量提升吧。
i_ecabff3e820b,原来如此。哎呀，这真是个绝妙的主意啊。
i_b47ea9e408b5,您过奖了……这没什么大不了的。听说日本已经销售数款“金星”系列的鸡尾酒。能否请您从中挑选几款可能受年轻人欢迎的品种？至于中国市场的命名和标签设计，可以由我们这边来负责。
i_afe76bce45a2,明白了。我们立即开始筹备。说实话，已经有些跃跃欲试了呢。
i_941702314054,位于北京市中心附近的景山公园是市民休憩的场所。每逢假日，这里便充满年轻的情侣、携家出游的人们以及游客，热闹非凡。
i_55e79a3b0b94,公园周围遍布着无数被称为“胡同”的狭窄小巷。
i_546d984bbfb1,要了解“胡同”，就必须追溯到大约700年前的历史。13世纪的元代，为保护市民免受外敌侵扰，人们修筑了石墙并在墙内建造住宅。环绕这些住宅而建的通道就是“胡同”。
i_4f9e28b983fc,胡同长久以来一直是北京市民重要的生活空间。巷子里常有早市开张，摊贩云集，有时也会成为自行车停放处。胡同根据其功能被赋予各种名称，至今许多巷口仍悬挂着写有名称的标牌。例如曾作为钱币交易场所的“钱市胡同”，以及居住着磨刀匠的“磨刀胡同”等，这些古称至今仍得以保留。
i_55659d0afaf7,胡同兴建之时，一种被称为“四合院”的中国传统民居也随之诞生。这种建筑以庭院为中心，东、西、南、北四面建有房屋。近年来，部分四合院已被改造成酒店或餐厅。
i_e09181e5a2bf,胡同在元代最多时仅有29条，到明代增至459条，至1980年代已超过1300条。据传若将其首尾相连，其总长度足以“形成另一座万里长城”。
i_c53b000a762e,遗憾的是，随着现代化进程的推进，胡同数量正在急剧减少。但与此同时，也出现了保留古老建筑的努力。北京市已划定25处历史文化保护区，决定对传统街巷风貌加以保护。新旧交融的北京城，正迎来变革的时代。
i_a57b90a4800f,以上是「金星」的商品说明。您觉得如何？
i_678deb326d91,唔…说实话，可能有些困难呢。
i_593cc7347076,您的意思是？
i_75b016f770f3,是的，本酒店最近中国客人确实增加了很多。日本酒可能更受日本人喜爱，但对中国客人来说可能有点……
i_5453cb6a4655,您说的确实有道理。对于喜欢白酒或绍兴酒的人来说(日本酒)或许有点不过瘾。不过，「金星」在日本酒中，是特别受外国客人欢迎的一款产品。
i_58e031a49d4e,我公司还准备了以「金星」为基酒的新颖鸡尾酒。如果是这款产品的话，不仅日本人，相信中国客人也能愉快享用。
i_5ed273d29bad,是以日本酒为基酒的鸡尾酒吗？
i_59baa557273b,是的，我带了样品过来。这杯蓝色的是「上海珍珠」，红色的是「北京胭脂」。
i_4bf5c015e8db,嗯……确实很好喝。日本酒调制的鸡尾酒，这真是个很棒的点子呢。如果是鸡尾酒的话，既有时尚感，也能在酒吧提供。
i_a34c5b5b7be9,非常感谢。在北京的几家酒吧进行试饮时，反响非常好。而且，这些命名也很有吸引力，相信会受到游客的欢迎。
i_ef54b2f06a4c,原来如此，我明白了。我们商量一下吧。
i_5878af409e60,那就拜托您了。
i_f5344fda4e01,佐藤致北上贸易函
i_f5344fda4e02,2008年1月19日
i_f5344fda4e03,株式会社北上贸易
i_f5344fda4e04,销售促进部　张德荣先生
i_f924b2b0eddb,敬启者：
i_f5344fda4e05,新春之际，衷心祝愿北上贸易的各位身体健康、诸事顺遂。
i_f5344fda4e06,请原谅我突然冒昧来信。我是龙虎酒造的佐藤。本公司目前正计划在中国市场销售日本清酒。
i_e9c0b080b110,从MTS公司的菊池先生处得知，贵公司对中国国内酒类销售渠道十分熟悉。冒昧突然请求实在抱歉，希望能近期与您会面请教。稍后我将致电贵公司，届时若能告知您方便的时间将不胜感激。
i_112bfdb291d0,冒昧恳请，给您添麻烦了，还望您能慎重考虑为盼。
i_f5344fda4e07,谨致敬礼
i_e92e9f9906c0,龙虎酒造株式会社 上海事务所　
i_f5344fda4e08,佐藤光一 敬上
i_55bd0370ba7b,寄送宣传册函
i_f5344fda4e09,2008年1月19日
i_f5344fda4e10,上海PEC酒店　黑田先生　
i_f5344fda4e11,敬启者 此次承蒙您索取日本清酒“金星”的宣传册，我们衷心表示感谢。
i_a0af1842cee8,我们立即为您寄送5份最新的宣传册。
i_f5344fda4e12,另外，若您对资料内容有任何不解之处，请随时与我们联系，我们将为您详细说明。
i_f5344fda4e13,今后也请多多关照。
i_f5344fda4e14,谨致敬礼
i_0110b29a4d44,龙虎酒造株式会社 上海事务所　
i_f5344fda4e15,佐藤光一 谨启
i_6c7c9f809ad2,喂，我是上海PEC酒店的黑田。
i_276317382545,一直承蒙关照，我是佐藤。
i_02ae34e1e20a,啊，佐藤先生，贵公司的‘金星’可把我们愁坏了。
i_87434339c0e8,请问出了什么事？
i_19d4a07dd686,今天收到的那批货打开一看，50瓶中有10瓶出现了裂痕。你们到底是怎么搞的？这样的话，根本没法交给客人吧！
i_55f83b2a0da9,啊？真的吗，非常抱歉，我们立即补发新货。
i_1afab56b7878,明天之内必须送到，好赶上周末。
i_7aa4b044c92e,一定照办，给您添麻烦了，我们立即调查原因，稍后向您汇报……
i_1af9ce69bc7b,原因就算了，餐厅负责人说希望合同就到这个月为止。
i_0789ebcc74a9,您生气是应该的，我们一定注意不再发生，关于合同能不能再……
i_9a36e3a80954,总之，负责人火冒三丈。
i_a39d9a589f08,我立刻登门致歉。
i_0ca2a5d31880,不用特地跑一趟，失陪了。
i_43364f6f0833,请、请等一下，实在对不起，真的……
i_688f280f3303,东京的自来水，曾经是“难喝的水”的代名词。发霉的臭味、浑浊不清……类似这样的投诉纷纷涌向自来水局，很多人为此安装了净水器，或者将水煮沸后再饮用。
i_395c70dabcbb,然而，东京的自来水正悄然发生变化。在东京都政府的售货店内，知名饮料品牌的矿泉水瓶之间，赫然陈列着东京都水道局发售的“东京水”。其标签上标注着“原材料名：水（自来水）”。这是将都内净水厂处理后的水直接灌装销售的产品，且以其口感优良而广受好评。销售“东京水”是东京都水道局推进的“安全美味水项目”宣传活动之一。
i_bf573a4d904f,该宣传活动涵盖了水库及河流的水质管理、净水处理设施的改善等多方面举措。1992年，金町净水厂（位于葛饰区）引入了利用臭氧和活性炭去除微生物等杂质的特殊设备。此外，由于公寓储水槽及供水管道老化，可能导致从净水厂输送的水受到二次污染，水道局也持续推进对供水管道和储水槽的检查与更换工作。随着这些措施的逐步落实，如今已能够向市民提供更为安全可口的饮用水。
i_5216453dfd38,此外，在该宣传活动推动下，保护水源地森林的相关工作也在持续展开。降落在森林中的雨水，会缓慢渗透过地面堆积的落叶层，渗入土壤，再逐渐流入河流。森林不仅为自来水提供了清澈的水源，还发挥着防止泥沙流入水库的重要作用。通过保护和培育这片可称为“绿色水库”的森林，未来或许终有一天，我们能喝到比市售矿泉水更可口、更安全的自来水——这样的期待正日益高涨。
i_71e4f69b2103,怎么了，一脸沮丧？
i_7384f533b801,啊，李小姐，你怎么知道我在这里？
i_0508aa609c09,我给事务所打了电话，大山先生说佐藤先生你可能会来外滩。
i_1e7d38b98a08,所以你就找到这儿了。
i_26381c06798d,我也常在这里发呆想事或打太极拳，到底怎么了？
i_b0bc667b5a5e,唉，我真是受打击，最近全是失败，好不容易签了约，却因投诉被解约……
i_99f032cf22ef,原来如此……世事难料嘛，不过日语里有句谚语不是说不管失败多少次都不气馁吗？
i_a88e75daea10,“七倒八起”？
i_b5af33f3af37,对，现在正是最关键的时刻，打起精神来，面对外滩美景还这么垂头丧气，别人会误会哦，我可是特地带来好消息的。
i_cb99d40a2afe,好消息？
i_92502b9d7028,嗯，“金星”的形象代言人定为张一心了。
i_82e3d249b6b7,你说什么？
i_b6c42436f42f,张一心答应接拍广告了。
i_abfa5fae6aa8,真的吗！？李小姐，谢谢你。
i_3610244fe8ee,太极拳是历史悠久的拳法，以人人皆有的体内能量“气”进行攻防，因此也适合体型小或力量弱的人作为防身术，作为健康法备受推崇，在中国公园广场常可见打太极拳的人群。
i_29ef74da99c1,公园广场常见的是“简化24式太极拳”，由原中国国家体委为大众普及而制定，与其说是拳法，不如说是健身操，可改善血液循环、提升内脏功能，对肩酸腰痛等不适及减压亦有帮助。
i_13657d938208,其功效获世界认可，美欧亦有不少人为健康把太极拳当爱好；日本爱好者超百万，全国掀起热潮，甚至有“太极拳市”全民参与。该市老龄化严重，市长提议推广太极拳助市民健康，兴建练习场、体育馆，举办讲座，每天早广播35分钟太极音乐，努力终见成效，大批市民加入，许多老人比练拳前更健康，亦有望减轻市政医疗护理负担。
i_61f5e987b0fa,太极拳的“功效”不仅限于健康，还加强了中日联系。许多日本人为体验正宗太极赴华，中国爱好者也赴日，太极扩大日中交流。借北京奥运进一步普及，世界因太极而心心相连的时代或将来临，众多太极爱好者认为这并非梦想。
i_c9fde0b53b1c,顾客，您在找什么茶？可以试饮一下吗？
i_f69954565570,哇，真惊讶，您的日语这么流利。
i_a00ffe61eb0a,广州日企多，日本游客也多，所以我自学了日语。
i_08788035dbcb,原来如此，中国人真是好学。
i_3b5da0bd1d12,谢谢，那您想找什么茶？
i_7b82f5cc7204,那就让我尝尝你们推荐的几种茶吧。
i_7c8bbee0ef11,好的，请稍等。
i_9e5c293991d8,请试试云南普洱，陈化15年，味道醇厚，香气独特，强烈推荐。
i_a3e2f5013d16,啊，真的，味道确实深邃，多少钱？
i_e8dd34484600,一斤500克250元。
i_8fbba55ed495,嗯，价格不菲啊。
i_a269085075a9,这是15年的特级品，价格自然高些。
i_740fc18065b5,……那就请给我刚才喝的乌龙茶和这普洱各350克。
i_585fd8cc22b8,好的，一共300元。
i_e55643fb5fe1,300元……能再便宜点吗？一共250元怎样？
i_e5f6cd18fe23,顾客，250元有点……280元吧，再送您这些茶包。
i_babd3631bacf,真的？那就这样吧。
i_d7903ec6c4f6,谢谢，我这就准备，请稍等。
i_4c63397773b7,中国茶最初被用作药物，可消除疲劳、提神，并被高度评价为缓解风湿疼痛的涂抹药。3世纪后开始作为饮品普及，唐代广泛种植，产量激增。如今中国茶叶产量占全球近三分之一。
i_863134fc357b,中国茶依发酵程度不同分为绿茶、红茶、乌龙茶等，绿茶被视为所有茶的源头，如今中国各地均有独特品种。
i_f2417cfc8a30,茉莉花茶是“花茶”代表，茶中带有茉莉花香，也有用桂花熏香的茶。乌龙茶以福建为产地著称，在日本乌龙茶是最有名的中国茶，但在中国并非人人必饮。云南产的普洱茶香气独特，据称可分解体内脂肪、降低胆固醇并促进血液循环。
i_5c0cb24e85da,日本、欧洲以至中东的茶均源自中国，说中国茶是所有茶的根并不为过，“茶”的发音即是证据：日语同中文称“cha”，此音也进入印地、阿拉伯、土耳其、俄、葡等语；福建方言的“te”则被荷、德、英、法等语吸收为“tea”或“tee”。
i_b987183b7047,茶传入日本约在8世纪，当时主要作药用，12世纪末才开始真正被饮用。
i_82feec541eed,您好，这里是龙虎酒造上海事务所。
i_e06c1328ea16,喂，我是JC策划的李秀丽，一直承蒙关照。请问佐藤先生或大山先生在吗？
i_36d6aee8021f,不好意思，电话有点听不清……
i_1405f3542919,我是JC策划的李秀丽，佐藤先生或大山先生在吗？
i_f1a9e2b81fa9,JC策划的李小姐对吗？我是榎本，非常抱歉，佐藤先生和大山先生目前出差广州……
i_bfbb35bc347d,是吗，他们什么时候回来？
i_7ba03d78e983,预计下周三回来。
i_80ba1a4f6df5,好的，那我可以留个口信吗？
i_587f28c633f7,当然可以，请说。
i_7a3fe100b124,广告拍摄日程已定，下月26、27两天，地点在香港，请转告下周会寄出台本和拍摄计划。
i_f0734aa37439,明白，下月26、27日在香港拍摄，台本和拍摄计划，我记下了。
i_5e94c6994fd8,拜托了，还有一件事想确认。
i_703117da2818,请说。
i_39e0a108a7fd,拍摄前的场地考察，我们会准备一台数码相机，希望龙虎酒造也准备一台……
i_51e58843bf95,好的，我会转告佐藤。
i_ef46f507383a,那就有劳了。
i_02c0f92344f5,好的，感谢来电，再见。
i_ad5d2864d62f,再见。
i_9f8cdb48ebbb,三村电器推出「MIT-7900」，2010年1月中旬全新上市！
i_459782df327b,「MIT-7900」是一款小巧便携的相机，功能强大，能极大拓展摄影的可能性，是未来型数码相机。
i_ca8d1cfe8afd,即使是初学者，也能轻松拍出美丽照片，只需转动拨盘，无论是美丽的夕阳、夜景还是壮观的烟花，都能轻松捕捉。采用新型镜头，还具备视频拍摄功能，任何场景都能拍得美轮美奂。
i_08c9961f1c99,不仅能以高画质记录珍贵瞬间，操作也极为便捷。「MIT-7900」设计贴心，单手即可操作，按钮和拨杆布局合理。一次充电可拍摄350张，支持干电池，外出无忧。
i_c757c6ecdeec,「MIT-7900」仅重180克，轻巧便携，时尚设计，采用受欢迎的铝材，使用越久越有感情。
i_00038db19817,有银色、黑色、粉色三种颜色可选，附带存储卡、充电电池和电脑连接线。
i_345d4a31a202,根据您的使用方式，可享受丰富的数字生活。
i_50a8a1616f0c,真美啊，瓦顶房屋倒映在水里，就像在看一幅大画。请问那艘小船叫什么？
i_76aae4cf2c65,叫乌篷船，是装载酒瓮运送绍兴酒的传统船只。
i_9584e7e83e0c,是运绍兴酒的船吗？
i_1c8936103d7e,是的，绍兴酿酒始于约2500年前的春秋战国，此后几乎沿用同样手法。
i_c40b84788bde,原来如此，那味道就是悠久传统的味道啊。
i_a17c4693e565,绍兴有甘甜的“鉴湖水”和中国最好吃的大米，正因如此，2500年来酿酒业一直繁荣。
i_5df484a93198,水和米啊，跟日本酒一样。
i_02546943a9ad,客人是第一次来绍兴吗？
i_5f1213b37236,不是，10年前学生时代来过一次，那时真没想到自己会进酿酒公司。
i_4a10c001f06b,您从事酿酒行业吗？那要不要带您去鉴湖边的绍兴酒厂看看？
i_5e130e2759a9,好啊，我很想去看看。
i_517352f3d627,对了，工厂附近还有鲁迅爱去的咸亨酒店，您知道鲁迅吗？
